Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,Diff_Returns,Vol_SMA,RVOL,EMA_10
2025-04-07,12.819698156354251,13.330558043737728,12.381129615044062,13.104044914245605,20141080,0.0,0.0,-0.031139316088577163,0.008355630624538767,7697183.7,2.6166817351650318,13.300282459978135
2025-04-08,13.137780321933835,13.422127069165139,12.896808564567259,13.38357162475586,10361306,0.0,0.0,0.021107002027128202,0.05224631811570536,7851908.55,1.3195907637003745,13.315425944483174
2025-04-09,13.238988098596709,13.54261302947998,13.104044501967973,13.54261302947998,14216172,0.0,0.0,0.011813278140074282,-0.00929372388705392,8225266.05,1.7283540633922716,13.356732687209865
2025-04-10,13.711293858632661,13.981181979276073,13.479960264561113,13.764307022094727,10853513,0.0,0.0,0.01623755906049937,0.0044242809204250895,8465629.2,1.2820680830197477,13.430837111734386
2025-04-11,13.928167059065284,14.077569287676322,13.899250706257988,13.952264785766602,0,0.0,0.0,0.01356305146982967,-0.002674507590669702,8158826.65,0.0,13.525642143376606
2025-04-14,14.077569620637401,14.1305837013999,13.90407058045575,13.986001014709473,7100810,0.0,0.0,0.002415056509305745,-0.011147994960523924,8513867.15,0.8340287527272492,13.609343756346219
2025-04-15,14.043833906444274,14.361916556735162,14.043833906444274,14.347458839416504,4248519,0.0,0.0,0.02551594032965186,0.023100883820346113,8328298.05,0.5101305182035362,13.743546498722633
2025-04-16,14.45830513945295,14.631805095281356,14.376374706893346,14.626985549926758,6402529,0.0,0.0,0.01929530583724107,-0.006220634492410788,8274110.95,0.773802652477122,13.904171780759746
2025-04-17,14.573971522364161,14.786026922553194,14.53059653325199,14.713735580444336,5850200,0.0,0.0,0.005913302738225601,-0.01338200309901547,8184496.05,0.7147904970886998,14.051365198884216
2025-04-22,14.757110704391197,14.973984732699334,14.70409662405098,14.959527015686035,5001009,0.0,0.0,0.016566904709398072,0.010653601971172471,7834337.95,0.6383448138077832,14.216485529211818
2025-04-23,14.940248637905018,14.959526819315416,14.270347460876506,14.598069190979004,11861789,0.0,0.0,-0.0244590826723482,-0.04102598738174627,8427427.4,1.4075219443599123,14.28586437680585
2025-04-24,14.675180389836072,14.800484894727848,14.545055420255029,14.61734676361084,5768651,0.0,0.0,0.0013196851593397269,0.025778767831687928,8527287.95,0.6764930460686508,14.346133901679485
2025-04-25,14.573972330185457,14.626986412979807,14.414931001036745,14.482402801513672,5407656,0.0,0.0,-0.009274645412763355,-0.010594330572103081,8590645.9,0.6294818879684005,14.370910065285699
2025-04-28,14.573971411349383,14.602887764125803,14.35709738667481,14.511319160461426,3664539,0.0,0.0,0.001994664125778717,0.011269309538542072,8394012.65,0.4365658181370503,14.396438991681284
2025-04-29,14.453486215875653,14.675180715552878,14.294444889269213,14.622166633605957,4510600,0.0,0.0,0.007609663246687362,0.005614999120908645,8050942.05,0.5602574173291932,14.437480381122132
2025-04-30,14.626985665415889,14.858318328857422,14.602887938452628,14.858318328857422,6447457,0.0,0.0,0.016021225350169876,0.008411562103482513,7870953.35,0.8191456248435268,14.513996371619456
2025-05-02,14.781207466792903,14.911332434918306,14.67999885183949,14.901693344116211,5669273,0.0,0.0,0.0029149885053219114,-0.013106236844847964,7894366.65,0.7181415877105226,14.584486730255229
2025-05-05,14.911332784492155,15.031818664640074,14.853499157558055,14.949888229370117,3166909,0.0,0.0,0.003228969762259847,0.00031398125693793584,7852200.1,0.4033148620346545,14.650923366457935
2025-05-06,15.026999506028483,15.128207206726074,14.906513622778395,15.128207206726074,4512497,0.0,0.0,0.011857204651432054,0.008628234889172207,7527712.65,0.5994512821899491,14.737702246506688
2025-05-07,15.123386760367364,15.214956283569336,14.988443167474228,15.214956283569336,4438443,0.0,0.0,0.005717881935414882,-0.006139322716017172,6981147.6,0.6357755564428977,14.824475707790805
2025-05-08,15.171581504334656,15.195679231423123,14.949887930526538,14.988443374633789,4504531,0.0,0.0,-0.014999447630879757,-0.02071732956629464,6199320.15,0.7266169339552498,14.854288010853166
2025-05-09,14.969165192963017,15.046276081177517,14.843859769805878,14.988443374633789,5874381,0.0,0.0,0.0,0.014999447630879757,5974973.9,0.9831642946590946,14.878679895176916
2025-05-12,14.988443685515938,15.026999130422883,14.308903394509557,14.347458839416504,8709057,0.0,0.0,-0.043706620305277784,-0.043706620305277784,5699618.15,1.5280070999142283,14.782094248675023
2025-05-13,14.45830583826514,14.506500374906222,14.135403637774512,14.16431999206543,9174436,0.0,0.0,-0.01284671624085555,0.030859904064422232,5615664.3,1.6337223006724244,14.669771656564187
2025-05-14,14.16431999206543,14.16431999206543,14.16431999206543,14.16431999206543,0,0.0,0.0,0.0,0.01284671624085555,5615664.3,0.0,14.577871353928048
2025-05-15,14.598069834597908,14.737832979048221,14.361916698080119,14.679999351501465,10164034,0.0,0.0,0.035759853088450505,0.035759853088450505,5768825.5,1.7618896602089975,14.596440080759576
2025-05-16,14.8100004196167,14.8149995803833,14.574999809265137,14.789999961853027,11452447,0.55,0.0,0.007465295132748503,-0.028294557955702,6129021.9,1.86856029997217,14.63163278641293
2025-05-19,14.899999618530273,15.069999694824219,14.739999771118164,15.029999732971191,5301772,0.0,0.0,0.016096911855027526,0.008631616722279023,6073984.05,0.8728656440907184,14.704063140332613
2025-05-20,15.039999961853027,15.319999694824219,15.015000343322754,15.279999732971191,8406122,0.0,0.0,0.016496580264171692,0.0003996684091441653,6201780.15,1.355436954662122,14.808778884448717
2025-05-21,15.295000076293945,15.53499984741211,15.265000343322754,15.489999771118164,5380252,0.0,0.0,0.013649873390007247,-0.002846706874164445,6220742.3,0.8648890663739599,14.932637227479525
2025-05-22,15.449999809265137,15.550000190734863,15.354999542236328,15.520000457763672,5349207,0.0,0.0,0.0019349045974801462,-0.0117149687925271,5895113.2,0.9073968248820057,15.03943054207664
2025-05-23,15.539999961853027,15.760000228881836,15.444999694824219,15.649999618530273,8499389,0.0,0.0,0.008341348360945406,0.006406443763465259,6031650.1,1.4091316404444616,15.150443101431847
2025-05-26,15.710000038146973,15.845000267028809,15.694999694824219,15.845000267028809,4751098,0.0,0.0,0.012383117384344213,0.004041769023398808,5998822.2,0.7920051372751138,15.276726222449476
2025-05-27,15.710000038146973,15.800000190734863,15.475000381469727,15.649999618530273,5603546,0.0,0.0,-0.012383117384344092,-0.024766234768688306,6095772.55,0.9192511620204727,15.344594112645984
2025-05-28,15.664999961853027,15.694999694824219,15.470000267028809,15.524999618530273,4398070,0.0,0.0,-0.008019289362876285,0.004363828021467807,6090146.05,0.7221616631016592,15.377395113715854
2025-05-29,15.460000038146973,15.555000305175781,15.279999732971191,15.470000267028809,3300315,0.0,0.0,-0.0035489214021749635,0.004470367960701322,5932788.95,0.5562839042167512,15.394232414318209
2025-05-30,15.579999923706055,15.600000381469727,15.430000305175781,15.430000305175781,11192760,0.0,0.0,-0.0025889956928984805,0.000959925709276483,6208963.3,1.8026777513727614,15.400735667201403
2025-06-02,15.329999923706055,15.59000015258789,15.319999694824219,15.404999732971191,4646872,0.0,0.0,-0.0016215714384237244,0.0009674242544747561,6282961.45,0.7395989991312139,15.401510951886818
2025-06-03,15.5,15.515000343322754,15.260000228881836,15.3100004196167,3667031,0.0,0.0,-0.00618587763711958,-0.0045643061986958555,6240688.15,0.5876004235206016,15.38487267329225
2025-06-04,15.385000228881836,15.529999732971191,15.34000015258789,15.529999732971191,4998068,0.0,0.0,0.014267382888603622,0.020453260525723202,6268669.4,0.7973092343966967,15.411259411415694
2025-06-05,15.380000114440918,15.510000228881836,15.270000457763672,15.345000267028809,3710065,0.0,0.0,-0.011983914492828738,-0.026251297381432358,6228946.1,0.5956168090778632,15.39921229425444
2025-06-06,15.380000114440918,15.404999732971191,15.28499984741211,15.350000381469727,2934152,0.0,0.0,0.00032579341127259313,0.012309707904101332,6081934.65,0.4824372784077842,15.390264673748128
2025-06-09,15.350000381469727,15.350000381469727,15.350000381469727,15.350000381469727,0,0.0,0.0,0.0,-0.00032579341127259313,5646481.8,0.0,15.382943893333872
2025-06-10,15.390000343322754,15.545000076293945,15.270000457763672,15.274999618530273,4915433,0.0,0.0,-0.0048980188004633,-0.0048980188004633,5433531.65,0.9046479005970269,15.363317661551399
2025-06-11,15.28499984741211,15.345000267028809,15.194999694824219,15.274999618530273,5014261,0.0,0.0,0.0,0.0048980188004633,5684244.7,0.8821332058417541,15.347259835547558
2025-06-12,15.335000038146973,15.529999732971191,15.305000305175781,15.529999732971191,4564780,0.0,0.0,0.016556139882019427,0.016556139882019427,5404282.0,0.8446598456557226,15.380485271442764
2025-06-13,15.529999732971191,15.609999656677246,15.369999885559082,15.484999656677246,5496464,0.0,0.0,-0.002901828712355282,-0.01945796859437471,5106482.85,1.0763698148912808,15.39948788693994
2025-06-16,15.46500015258789,15.489999771118164,15.244999885559082,15.335000038146973,4974468,0.0,0.0,-0.009733991200064195,-0.006832162487708913,5090117.65,0.977279572310082,15.387762823523037
2025-06-17,15.210000038146973,15.449999809265137,15.164999961853027,15.359999656677246,4490441,0.0,0.0,0.0016289053139935921,0.011362896514057787,4894333.6,0.9174775090933729,15.38271497500562
2025-06-18,15.385000228881836,15.479999542236328,15.274999618530273,15.274999618530273,2946321,0.0,0.0,-0.005549225283593525,-0.007178130597587117,4772637.05,0.6173360700034796,15.363130364737374
2025-06-19,15.25,15.3100004196167,15.175000190734863,15.180000305175781,3424165,0.0,0.0,-0.006238688012900477,-0.0006894627293069517,4676384.95,0.7322247925718776,15.329833990271629
2025-06-20,15.225000381469727,15.574999809265137,15.145000457763672,15.574999809265137,21022273,0.0,0.0,0.025688260356007558,0.03192694836890803,5302529.15,3.964574716199344,15.374409593724993
2025-06-23,15.479999542236328,15.755000114440918,15.4399995803833,15.75,5252170,0.0,0.0,0.011173312844344516,-0.014514947511663042,5327582.75,0.9858448468022388,15.442698758502265
2025-06-24,15.699999809265137,15.710000038146973,15.5,15.625,4585308,0.0,0.0,-0.007968169649176845,-0.01914148249352136,5276670.85,0.8689774538428904,15.47584443877458
2025-06-25,15.614999771118164,15.649999618530273,15.319999694824219,15.390000343322754,4836953,0.0,0.0,-0.015154225463506497,-0.0071860558143296525,5298615.0,0.9128711936987307,15.460236421419701
2025-06-26,15.489999771118164,15.710000038146973,15.479999542236328,15.579999923706055,3039752,0.0,0.0,0.012270065386727775,0.027424290850234272,5285586.85,0.5751020816165381,15.482011603653582
2025-06-27,15.585000038146973,15.710000038146973,15.510000228881836,15.65999984741211,3692517,0.0,0.0,0.005121645273171423,-0.007148420113556352,4910574.7,0.751952108579063,15.514373102518768
2025-06-30,15.755000114440918,15.800000190734863,15.53499984741211,15.625,3353297,0.0,0.0,-0.002237485196392879,-0.0073591304695643026,4845895.95,0.6919869998446829,15.53448708387899
2025-07-01,15.770000457763672,15.994999885559082,15.6899995803833,15.850000381469727,5337019,0.0,0.0,0.014297328768314788,0.016534813964707667,4929395.35,1.0826924239298437,15.591853137986396
2025-07-02,15.850000381469727,15.90999984741211,15.494999885559082,15.585000038146973,4087868,0.0,0.0,-0.016860608723807253,-0.03115793749212204,4883885.35,0.8370114585101799,15.590607119833773
2025-07-03,15.53499984741211,15.744999885559082,15.520000457763672,15.670000076293945,3329082,0.0,0.0,0.005439145569747051,0.022299754293554304,4864836.2,0.684315332138007,15.60504220282653
2025-07-04,15.720000267028809,15.914999961853027,15.704999923706055,15.869999885559082,2967602,0.0,0.0,0.012682466090449897,0.007243320520702846,4866508.7,0.6098010263497525,15.65321632695972
2025-07-07,15.960000038146973,15.970000267028809,15.739999771118164,15.779999732971191,2734300,0.0,0.0,-0.005687228831419462,-0.018369694921869358,5003223.7,0.5465076446611812,15.676267855325442
2025-07-08,15.78499984741211,15.829999923706055,15.65999984741211,15.729999542236328,3345808,0.0,0.0,-0.0031736105268784956,0.0025136183045409662,4924742.45,0.6793874063404066,15.686037252945603
2025-07-09,15.770000457763672,16.05500030517578,15.770000457763672,16.05500030517578,3615390,0.0,0.0,0.020450658580750958,0.023624269107629454,4854798.9,0.7447043790011569,15.75312144426018
2025-07-10,16.094999313354492,16.125,15.869999885559082,15.869999885559082,5375643,0.0,0.0,-0.01158981922245312,-0.03204047780320408,4895342.05,1.0981138692851913,15.77437206995089
2025-07-11,15.864999771118164,16.0,15.835000038146973,15.979999542236328,2760511,0.0,0.0,0.006907384364921437,0.018497203587374556,4758544.4,0.5801166844213957,15.811758883093695
2025-07-14,16.0,16.145000457763672,15.90999984741211,16.145000457763672,4310183,0.0,0.0,0.010272520871424884,0.003365136506503447,4725330.15,0.9121443080543271,15.872348260306419
2025-07-15,16.19499969482422,16.19499969482422,15.989999771118164,15.989999771118164,2791373,0.0,0.0,-0.009646920031714268,-0.01991944090313915,4640376.75,0.6015401658927801,15.893739444090372
2025-07-16,15.989999771118164,15.989999771118164,15.989999771118164,15.989999771118164,0,0.0,0.0,0.0,0.009646920031714268,4493060.7,0.0,15.911241321731787
2025-07-17,15.864999771118164,16.0049991607666,15.854999542236328,15.859999656677246,3056997,0.0,0.0,-0.008163317972184184,-0.008163317972184184,4474702.3,0.6831732694262141,15.901924655358233
2025-07-18,15.9350004196167,16.059999465942383,15.904999732971191,16.030000686645508,3538859,0.0,0.0,0.010661814896871673,0.018825132869055856,3600531.6,0.9828712515674074,15.925211206501372
2025-07-21,16.030000686645508,16.030000686645508,16.030000686645508,16.030000686645508,0,0.0,0.0,0.0,-0.010661814896871673,3337923.1,0.0,15.94426383925485
2025-07-22,16.280000686645508,16.34000015258789,16.110000610351562,16.334999084472656,4390861,0.0,0.0,0.01884797954956727,0.01884797954956727,3328200.75,1.319289709312156,16.01530661111263
2025-07-23,16.34000015258789,16.34000015258789,15.875,15.890000343322754,0,0.0,0.0,-0.027619986851217304,-0.04646796640078457,3086353.1,0.0,15.992523653332654
2025-07-24,15.699999809265137,15.975000381469727,15.550000190734863,15.8100004196167,5482557,0.0,0.0,-0.005047324392238241,0.022572662458979063,3208493.35,1.7087637099201094,15.959337610838844
2025-07-25,15.84000015258789,15.84000015258789,15.59000015258789,15.765000343322754,3620081,0.0,0.0,-0.0028503629880475556,0.002196961404190685,3204871.55,1.1295557227558777,15.924003562199553
2025-07-28,15.78499984741211,15.824999809265137,15.699999809265137,15.704999923706055,3050501,0.0,0.0,-0.003813186641883447,-0.0009628236538358915,3189731.75,0.9563503263244628,15.884184718837098
2025-07-29,15.699999809265137,15.800000190734863,15.6850004196167,15.6850004196167,3338497,0.0,0.0,-0.0012742597372906264,0.0025389269045928207,3089805.65,1.0804876999302528,15.847969391706116
2025-07-30,15.78499984741211,15.90999984741211,15.6899995803833,15.824999809265137,2738440,0.0,0.0,0.008886087582104438,0.010160347319395064,3022334.25,0.90606788445057,15.843793103989572
2025-07-31,15.829999923706055,15.975000381469727,15.805000305175781,15.954999923706055,4056147,0.0,0.0,0.008181298970902473,-0.0007047886112019654,3058687.5,1.3261070312021088,15.864012525756205
2025-08-01,15.944999694824219,16.155000686645508,15.800000190734863,16.0,3883590,0.0,0.0,0.0028164672913948276,-0.005364831679507645,3104486.9,1.250960343881625,15.888737521073256
2025-08-04,16.0,16.514999389648438,16.0,16.459999084472656,4259685,0.0,0.0,0.02834441738779566,0.025527950096400832,3180756.15,1.339205144663479,15.992603259873146
2025-08-05,16.524999618530273,16.549999237060547,16.315000534057617,16.329999923706055,3400733,0.0,0.0,-0.007929237317214542,-0.036273654705010205,3183502.4,1.0682363550283487,16.053948107842764
2025-08-06,16.360000610351562,16.53499984741211,16.360000610351562,16.489999771118164,3055130,0.0,0.0,0.009750220381106402,0.017679457698320945,3155489.4,0.9681952980098745,16.13323022843829
2025-08-07,16.43000030517578,16.440000534057617,16.139999389648438,16.209999084472656,3766270,0.0,0.0,-0.01712584342305566,-0.026876063804162062,3075020.75,1.2247949871557777,16.14718820226272
2025-08-08,16.25,16.325000762939453,15.930000305175781,15.930000305175781,4401618,0.0,0.0,-0.01742413618915677,-0.00029829276610110825,3157076.1,1.3942071272846417,16.107699493701457
2025-08-11,15.96500015258789,15.96500015258789,15.789999961853027,15.890000343322754,3099314,0.0,0.0,-0.0025141409244172825,0.014909995264739488,3096532.65,1.0008982143301477,16.068117829996236
2025-08-12,16.0,16.094999313354492,15.8149995803833,15.819999694824219,4215656,0.0,0.0,-0.0044150591058361045,-0.001900918181418822,3167746.8,1.3308058585995572,16.02300544178314
2025-08-13,15.704999923706055,16.174999237060547,15.675000190734863,16.0,4938125,0.0,0.0,0.011313779190778004,0.01572883829661411,3414653.05,1.4461571725420246,16.018822634186204
2025-08-14,16.0,16.0,16.0,16.0,0,0.0,0.0,0.0,-0.011313779190778004,3261803.2,0.0,16.01540033706144
2025-08-15,16.010000228881836,16.030000686645508,15.765000343322754,15.78499984741211,3051036,0.0,0.0,-0.013528609896464929,-0.013528609896464929,3237412.05,0.9424305441749375,15.97350933894338
2025-08-18,15.875,15.96500015258789,15.654999732971191,15.765000343322754,2469450,0.0,0.0,-0.0012677975687628359,0.012260812327702092,3360884.55,0.7347619245058566,15.935598612466901
2025-08-19,15.795000076293945,15.864999771118164,15.694999694824219,15.694999694824219,3702836,0.0,0.0,-0.004450143924777104,-0.0031823463560142684,3326483.3,1.1131383103591712,15.891853354713685
2025-08-20,15.779999732971191,15.805000305175781,15.53499984741211,15.614999771118164,5414130,0.0,0.0,-0.005110194772553198,-0.0006600508477760938,3597189.8,1.5050998977034795,15.841516339514499
2025-08-21,15.595000267028809,15.640000343322754,15.470000267028809,15.5600004196167,3579926,0.0,0.0,-0.00352843035932394,0.001581764413229258,3502058.25,1.0222348528897256,15.790331626805806
2025-08-22,15.479999542236328,15.5649995803833,15.395000457763672,15.444999694824219,3877936,0.0,0.0,-0.007418239106226723,-0.003889808746902783,3514951.0,1.1032688649144753,15.727544002809152
2025-08-25,15.375,15.425000190734863,15.28499984741211,15.414999961853027,2527163,0.0,0.0,-0.0019442477482246514,0.005473991358002072,3488784.1,0.7243678392136675,15.670717813544401
2025-08-26,15.545000076293945,15.640000343322754,15.399999618530273,15.569999694824219,5373794,0.0,0.0,0.010004907382216042,0.011949155130440694,3590548.95,1.4966496975344117,15.652405428322549
2025-08-27,15.645000457763672,15.720000267028809,15.545000076293945,15.675000190734863,3098627,0.0,0.0,0.006721132441413683,-0.0032837749408023593,3608558.3,0.8586883576191634,15.65651356694297
2025-08-28,15.725000381469727,15.75,15.300000190734863,15.5,3552706,0.0,0.0,-0.011227074761876756,-0.01794820720329044,3583386.25,0.9914381962033817,15.62805655477152
2025-08-29,15.399999618530273,15.529999732971191,15.229999542236328,15.244999885559082,3960810,0.0,0.0,-0.01658845099176657,-0.005361376229889813,3587247.25,1.104136326259641,15.558409887641986
2025-09-01,15.274999618530273,15.289999961853027,15.0600004196167,15.0600004196167,2296697,0.0,0.0,-0.012209322698692612,0.004379128293073957,3489097.85,0.6582495243003861,15.46778998436466
2025-09-02,15.0,15.039999961853027,14.670000076293945,14.71500015258789,4780237,0.0,0.0,-0.023174858179758322,-0.01096553548106571,3558073.05,1.3434904041669409,15.330919105859794
2025-09-03,14.664999961853027,14.84000015258789,14.595000267028809,14.84000015258789,4546468,0.0,0.0,0.008458855966453677,0.031633714146212,3632639.95,1.2515603149714851,15.24166111435581
2025-09-04,14.84000015258789,15.109999656677246,14.84000015258789,14.925000190734863,4896147,0.0,0.0,0.005711424036783922,-0.002747431929669755,3689133.8,1.327180651458074,15.184086400970182
2025-09-05,14.90999984741211,15.175000190734863,14.895000457763672,15.175000190734863,6564190,0.0,0.0,0.016611677456359757,0.010900253419575835,3797262.4,1.7286637868375911,15.182434362745576
2025-09-08,15.244999885559082,15.399999618530273,15.204999923706055,15.345000267028809,4999432,0.0,0.0,0.011140355958800268,-0.00547132149755949,3892268.3,1.2844520507489168,15.211991799887983
2025-09-09,15.345000267028809,15.46500015258789,15.265000343322754,15.305000305175781,3109067,0.0,0.0,-0.0026101131363923356,-0.013750469095192603,3836938.85,0.8102988141184475,15.228902437213037
2025-09-10,15.25,15.399999618530273,15.194999694824219,15.329999923706055,2333736,0.0,0.0,0.0016320955699598906,0.004242208706352226,3706719.4,0.6295960789478696,15.247283798393585
2025-09-11,15.34000015258789,15.4350004196167,15.210000038146973,15.295000076293945,2448197,0.0,0.0,-0.002285705315919485,-0.003917800885879376,3829129.25,0.6393612855977635,15.255959485284558
2025-09-12,15.350000381469727,15.600000381469727,15.329999923706055,15.524999618530273,5059905,0.0,0.0,0.014925620657193982,0.017211325973113468,3929572.7,1.2876476365992668,15.304875873147415
2025-09-15,15.5649995803833,15.805000305175781,15.479999542236328,15.78499984741211,3988824,0.0,0.0,0.01660850909509303,0.001682888437899049,4005541.4,0.995826431852633,15.39217114119554
2025-09-16,15.800000190734863,15.8149995803833,15.630000114440918,15.645000457763672,4572629,0.0,0.0,-0.008908705963048316,-0.02551721505814135,4049031.05,1.1293143825113419,15.43814010784429
2025-09-17,15.5600004196167,15.744999885559082,15.545000076293945,15.604999542236328,3551675,0.0,0.0,-0.0025600599919486716,0.006348645971099644,3955908.3,0.8978153007237302,15.46847818682466
2025-09-18,15.569999694824219,15.579999923706055,15.265000343322754,15.475000381469727,3566664,0.0,0.0,-0.008365503166950474,-0.0058054431750018025,3955245.2,0.901755471443338,15.46966404039649
2025-09-19,15.425000190734863,15.640000343322754,15.425000190734863,15.555000305175781,16860639,0.0,0.0,0.005156306747375212,0.013521809914325687,4604380.35,3.661869289317074,15.485179724901815
